번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"6617","여우가 잠든 숲:넬레 노이하우스 장편소설","넬레 노이하우스 지음;박종대 옮김","더난콘텐츠그룹","2017","9791158790608","","0","1","853","1","6","2017-11-28",
"6618","캥거루들의 행진","최순희 지음","북랩","2017","9791159877100","","0","","813.7","1","2","2017-11-28",
"6619","나는 가해자의 엄마입니다","수 클리볼드 지음;홍한별 옮김","반비","2017","9788983717863","","0","","598.04","1","4","2017-11-28",
"6620","꿈:한민우 단편소설","한민우 글·그림","지식공감","2017","9791156223085","","0","","813.7","1","2","2017-11-28",
"6621","시그니처:박영관 장편소설:나비사냥 SEASON 2","박영광 지음","은행나무","2017","9788956600406","","0","","813.7","1","5","2017-11-28",
"6622","세 살 버릇 여름까지 간다:이기호 가족 소설","이기호 지음","마음산책","2017","9788960903128","","0","","813.7","1","5","2017-11-28",
"6623","파리는 언제나 사랑:니콜라 바로 장편소설","니콜라 바로 지음;송경은 옮김","마시멜로","2017","9788947542418","","0","","853","1","3","2017-11-28",
"6624","DNA 탐정:DNA의 발견에서 유전자 조작까지","타이나 로이드 치 지음;릴 크럼프 그림;이혜인 옮김","라임","2017","9791195189380","","4","","476","1","2","2017-11-28",
"6625","좋아하는 것을 돈으로 바꾸는 법","멘탈리스트 다이고 지음;김해용 옮김","동양북스","2017","9791157682874","","0","","199.1","1","5","2017-11-28",
"6626","그 남자는 왜 이상해졌을까?:부끄러움을 모르는 카리스마, 대한민국 남자 분석서","오찬호 지음","동양북스","2017","9791157031900","","0","","331.1","1","0","2017-11-28",
"6627","엄마 반성문:전교 일등 남매 고교 자퇴 후 코칭 전문가 된 교장 선생님의 고백","이유남 지음","알피스페이스","2017","9791185716541","","0","","818","1","11","2017-11-28",
"6628","새는 날아가면서 뒤돌아보지 않는다:류시화 신작 산문집","류시화 지음","더숲","2017","9791186900222","","0","","814.7","1","4","2017-11-28",
"6629","(로알드 달의)백만장자의 눈","로알드 달 지음;김세미 옮김","담푸스","2017","9788994449487","","4","","843.5","1","2","2017-11-28",
"6630","여자의 미래:편견과 한계가 사라지는 새로운 세상을 준비하라","신미남 지음","다산북스","2017","9791130614243","","0","","337","1","3","2017-11-28",
"6631","나를 불편하게 하는 그림책","최은희 지음","낮은산","2015","9791155250006","","0","","818","1","3","2017-11-28",
"6632","상상 친구의 고백:미셸 쿠에바스 장편소설","미셸 쿠에바스 지음;정회성 옮김","나무옆의자","2016","9791186748657","","0","","843.6","1","3","2017-11-28",
"6633","서천석의 마음 읽는 시간:때론 삶이 서툴고 버거운 당신을 위한 110가지 마음 연습","서천석 지음","김영사","2017","9788934964421","","0","","818","1","4","2017-11-28",
"6634","한밤중 개미 요정:신선미 그림책","신선미 지음","창비","2017","9788936455026","","7","","813.8","1","8","2017-11-28",
"6635","아프리카 초콜릿:장선환 그림책","장선환 지음","창비","2016","9788936454876","","7","","813.8","1","4","2017-11-28",
"6636","물웅덩이로 참방!:염혜원 그림책","염혜원 글·그림","창비","2016","9788936446963","","7","","813.8","1","3","2017-11-28",
"6637","동문선","서거정 외 원작;김산 글;홍선주 그림","김영사","2017","9788934956723","","7","","813.5","1","1","2017-11-28",
"6638","도도한 씨의 도도한 책방","김해등 글;김효은 그림","주니어김영사","2017","9788934979074","","7","","813.8","1","9","2017-11-28",
"6639","이랬다저랬다 흥칫뿡!","양혜원 글;주미 그림","좋은책신사고 좋은책어린이","2017","9788959772087","","7","101","808.9","1","6","2017-11-28",
"6640","알림장 쓰는 엄마","박현숙 글;소노수정 그림","좋은책신사고 좋은책어린이","2014","9788928307876","","6","8","375.2","1","2","2017-11-28",
"6641","아무도 모르는 인어왕자 이야기","강정연 지음;박영 그림","좋은책신사고","2017","9788928315802","","7","102","808.9","1","11","2017-11-28",
"6642","신통방통 한복","박현숙 글;김은정 그림","좋은책신사고 좋은책어린이","2017","9788928302741","","6","11","911","1","6","2017-11-28",
"6643","신통방통 시계 보기","서지원 글;김현주 그림","좋은책신사고 좋은책어린이","2015","9788928302574","","6","11","410","1","6","2017-11-28",
"6644","신통방통 시각과 시간","서지원 글;이주현 그림","좋은책신사고 좋은책어린이","2015","9788928302574","","6","12","410","1","5","2017-11-28",
"6645","신통방통 김치","정은주 글;김언경 그림","좋은책신사고 좋은책어린이","2016","9788928302741","","6","13","911","1","3","2017-11-28",
"6646","신통방통 규칙 찾기","서지원 글;한동훈 그림","좋은책신사고 좋은책어린이","2016","9788928302574","","6","13","410","1","4","2017-11-28",
"6647","1004호에 이사 왔어요","박현숙 글;박재현 그림","좋은책신사고 좋은책어린이","2017","9788959772087","","7","103","808.9","1","8","2017-11-28",
"6648","앵두","문명예 글·그림","재능교육","2017","9788974997922","","7","","813.8","1","1","2017-11-28",
"6649","리안의 수학 모험","[위두커뮤니케이션즈 편집부 편]","위두커뮤니케이션즈(WeDucommunications)","2017","9791187714149","9791195905805","6","5","410","1","2","2017-11-28",
"6650","리안의 수학 모험","[위두커뮤니케이션즈 편집부 편]","위두커뮤니케이션즈(WeDucommunications)","2017","9791187714101","9791195905805","6","4","410","1","1","2017-11-28",
"6651","(Why?)인공 지능","윤상석 글;정석호 만화","예림당","2017","9788930202817","","7","78","408","1","9","2017-11-28",
"6652","즐거운 동시 야금야금 맛보며 읽기","문삼석 지음;주승인 그림","가꿈","2017","9788985677622","","7","1","811.809","1","1","2017-11-28",
"6653","국어시간에 노랫말읽기","공규택;조운아 [공]엮음","휴머니스트","2016","9788958623342","","4","","374.71","1","2","2017-11-28",
"6654","말의 품격:말과 사람과 품격에 대한 생각들","이기주 지음","황소북스","2017","9788997092772","","0","","818","1","6","2017-11-28",
"6655","봉명아파트 꽃미남 수사일지","정해연 지음","황금가지","2017","9791158882983","","0","","813.7","1","10","2017-11-28",
"6656","붓다, 장애를 말하다:장애란, 부러진 가지 옆에 새로 핀 꽃이다","최재혁 지음","행복한책읽기","2016","9788989571957","","0","","228.7","1","6","2017-11-28",
"6657","식물의 인문학:숲이 인간에게 들려주는 이야기","박중환 지음","한길사","2016","9788935669240","","0","","481.508","1","3","2017-11-28",
"6658","장인 브살렐","김요한 지음","플레로마","2017","9791195779628","","0","","234.4","1","2","2017-11-28",
"6659","성공이 전부인 줄 알았다:유세미의 인생수업","유세미 지음","프리뷰","2017","9788997201365","","0","","325.211","1","2","2017-11-28",
"6660","수상한 우체통","실렌 에드가르;폴 베오른 [공]지음;곽노경 옮김","푸른숲","2017","9788971844199","","4","","863","1","4","2017-11-28",
"6661","연애놀이=Love games","정유미 글·그림","Culture platform","2017","9791187830009","","0","","813.7","1","4","2017-11-28",
"6662","(비울수록 사람을 더 채우는)말 그릇","김윤나 지음","카시오페아","2017","9791185952987","","0","","189.2","1","5","2017-11-28",
"6663","도마뱀의 발바닥은 신기한 테이프","마쓰다 모토코;에구치 에리 [공]글;니시자와 마키코 그림;고경옥 옮김","청어람미디어","2017","9791158710316","","4","","472","1","4","2017-11-28",
"6664","편의점 가는 기분:박영란 장편소설","박영란 지음","창비","2017","9788936456757","","4","","813.7","1","5","2017-11-28",
"6665","우정 지속의 법칙","설흔 지음","창비","2016","9788936452117","","4","","194.3","1","1","2017-11-28",
"6666","흥남부두","최순조 지음","제8요일","2017","9791187509233","","0","","813.7","1","2","2017-11-28",
"6667","밤은 짧아 걸어 아가씨야","모리미 도미히코 지음;서혜영 옮김","작가정신","2017","9791160260557","","0","","833.6","1","4","2017-11-28",
"6668","와이프로거:조미녀 소설집","조미녀 지음","작가","2017","9788994815701","","0","","813.7","1","3","2017-11-28",
"6669","줄리의 심장:김하서 소설집","김하서 지음","자음과모음","2017","9788954437905","","0","","813.7","1","3","2017-11-28",
"6670","강아지 나라에서 온 편지","다나카 마루코 글;마츠이 유우코 그림;장현주 옮김","자음과모음","2017","9788954437288","","0","","833.8","1","4","2017-11-28",
"6671","Who? 라이트 형제 =Wright brothers ","글: 한나나 ;그림: 팀키즈","다산북스","2012","9788963706177","","1","36","990","1","2","2017-10-18",
"6672","비하인드 도어:B.A. 패리스 장편소설","B.A. 패리스 지음;이수영 옮김","arte(아르테)","2017","9788950970888","","0","","843.6","1","3","2017-10-11",
"6673","대한민국이 묻는다:완전히 새로운 나라, 문재인이 답하다","문재인 지음;문형렬 엮음","21세기북스","2017","9788950968847","","0","","340.99","1","0","2017-10-11",
"6674","독도에서 개굴개굴","이춘해 지음","해드림출판사","2017","9791156342137","","7","","813.8","1","4","2017-10-11",
"6675","한밤의 박물관","이자벨 시믈레르 글·그림;배형은 옮김","찰리북","2017","9788994368658","","7","","457","1","3","2017-10-11",
"6676","막스와 마르셀","알리스 메테니에 글·그림;나선희 옮김","책빛","2017","9788962192483","","7","","863","1","2","2017-10-11",
"6677","아기매미 치치","박혜정 글;정은경;이하연 [공]그림","책글터","2017","9791195771011","","7","","813.8","1","1","2017-10-11",
"6678","LA에서 보물찾기","곰돌이 co. 글;강경효 그림","아이세움","2017","9788937843150","","7","","942","1","13","2017-10-11",
"6679","(손오공의 한자 대탐험)마법천자문","올댓스토리 글;김성재 윤색;홍거북 그림","아울북","2017","9788950969783","9788950936204","7","39","711.4","1","19","2017-10-11",
"6680","달빛 마신 소녀","켈리 반힐 지음;홍한별 옮김","양철북","2017","9788963722320","","0","","843","1","2","2017-10-11",
"6681","상하이에서 보물찾기","곰돌이 co. 글;강경효 그림","아이세움","2017","9788937891731","","7","","912","1","12","2017-10-11",
"6682","내일은 실험왕:본격 대결 과학실험 만화","스토리 a. 글;홍종현 그림","미래엔","2017","9788937856648","9788937847738","7","40","407","1","24","2017-10-11",
"6683","수박 동네 수박 대장","히라타 마사히로 글;히라타 케이 그림;김영주 옮김","북스토리아이","2017","9788997279432","","7","","833.8","1","18","2017-10-11",
"6684","파트너 구하기 대작전","박현정 글;최정인 그림","라임","2016","9791185871363","","7","","813.8","1","1","2017-10-11",
"6685","냠냠 빙수","윤정주 글·그림","책읽는곰","2017","9791158360474","","7","","813.8","1","18","2017-10-11",
"6686","공감 씨는 힘이 세!","김성은 글;강은옥 그림","책읽는곰","2017","9791158360443","","7","","813.8","1","10","2017-10-11",
"6687","누구나 미술관에 놀러 오세요!:예술을 사랑한 사업가 헨리 테이트","브루스 잉먼 글·그림;김배경 옮김","책속물고기","2017","9791186670811","","7","","990.3","1","0","2017-10-11",
"6688","수박이 먹고 싶으면","김장성 글;유리 그림","이야기꽃","2017","9788998751234","","7","","813.8","1","6","2017-10-11",
"6689","일투성이 제아:이마주 창작동화","황선미 지음;최정인 그림","이마주","2017","9791195718863","","7","","813.8","1","1","2017-10-11",
"6690","리안의 수학 모험","[위두커뮤니케이션즈 편집부 편]","위두커뮤니케이션즈(WeDucommunications)","2017","9791187714095","9791195905805","6","3","410","1","5","2017-10-11",
"6691","리안의 수학 모험","[위두커뮤니케이션즈 편집부 편]","위두커뮤니케이션즈(WeDucommunications)","2017","9791187714071","9791195905805","6","2","410","1","4","2017-10-11",
"6692","리안의 수학 모험","[위두커뮤니케이션즈 편집부 편]","위두커뮤니케이션즈(WeDucommunications)","2017","9791187714064","9791195905805","6","1","410","1","6","2017-10-11",
"6693","억울한 백성이 없도록 하라:별별 일이 일어나는 조선판 사건 25시","김은하 글;이수진 그림","웅진주니어","2017","9788901214818","","7","","911.05","1","4","2017-10-11",
"6694","노란 리본=The yellow ribbon","허가윤 글;윤문영 글씨·그림","우리교육","2017","9788980401703","","7","","813.8","1","1","2017-10-11",
"6695","(Why?)익충과 해충","안영주 글;윤현우 그림","예림당","2017","9788930219594","","7","76","408","1","6","2017-10-11",
"6696","(Why?)빅데이터","파피루스 글;유희석 만화","예림당","2017","9788930219570","","7","77","408","1","4","2017-10-11",
